"BPS_NAME","lat","lon","elev","Tg.90th","Tg.10th","Tg","Tw","Tc","Tclx","p","e","M.90","M.10","M","m","md","max3aet","n"
"West Gulf Coastal Plain Pine-Hardwood Forest",32.7083320617676,-94,94,25.0165000915527,23.6301677703857,24.4108333587646,27.8649997711182,7.22500038146973,-9.91670163992916,1325.96997070312,999.2705078125,1.44269646253725,1.14791698298273,1.3247511250959,0.569846451282501,0.853565007448196,320.427001953125,883
"West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland",32.5791664123535,-95.2374992370605,139,25.1279163360596,23.5283336639404,24.5337495803833,28.0900001525879,7.47000002861023,-9.48243859818596,1194.65502929688,1001.16293334961,1.42892005814168,1.11615327967841,1.15564638721584,0.536101549863815,0.837143108248711,308.97575378418,36
"West Gulf Coastal Plain Southern Calcareous Prairie",30.6083335876465,-95.1958351135254,74,25.7912502288818,25.1333341598511,25.4066667556763,28.3350009918213,9.85249996185303,-6.72997755866374,1292.41497802734,1060.87915039062,1.29400411926429,1.13681050090888,1.20991051521596,0.547492533922195,0.878048792481422,324.095016479492,6
"West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland",31.3250007629395,-93.5833358764648,71,25.220832824707,24.6268337249756,24.9291667938232,27.9050025939941,8.78999996185303,-8.00325973904926,1415.57995605469,1029.65295410156,1.48704557142597,1.21840256255198,1.36804838179167,0.577711343765259,0.894949905574322,339.515632629395,193
"West Gulf Coastal Plain Wet Longleaf Pine Savanna and Flatwoods",30.7416667938232,-93.2999992370605,37.5,25.4969167709351,24.6615840911865,25.1725006103516,27.9599990844727,9.51500034332275,-7.21244658559452,1493.20495605469,1029.96759033203,1.52002900967923,1.31913240855272,1.44896820147098,0.591664761304855,0.93756266310811,356.474647521973,288
"Western Great Plains Depressional Wetland Systems",44.966667175293,-100.391670227051,713,17.6568328857422,14.1524997711182,16.7600002288818,22.5450000762939,-8.19499969482422,-28.8960039253326,486.929992675781,630.805419921875,0.951732924846053,0.688479688630234,0.818584733199977,0.450121849775314,0.722190409898758,236.359992980957,63
"Western Great Plains Depressional Wetland Systems - Playa",34.9583320617676,-102.449996948242,1069,22.0236671447754,20.6655006408691,21.6424999237061,25.75,2.73999977111816,-16.5950922945399,477.259979248047,941.795166015625,0.574011998497196,0.472411587730288,0.502975571549722,0.334653198719025,0.498300611972809,213.480010986328,5
"Western Great Plains Dry Bur Oak Forest and Woodland",43.2583351135254,-99.5,580,18.4241664886475,17.3805004119873,18.0633335113525,23.6299991607666,-5.46000003814697,-25.5349443206946,583.769958496094,664.211364746094,0.9679057855461,0.769296480557997,0.877696049392104,0.467432469129562,0.770907208323479,256.281036376953,123
"Western Great Plains Floodplain Systems",36.9749984741211,-99.0749969482422,521,24.8583343505859,15.5719997406006,21.844165802002,26.6700000762939,1.01999998092651,-18.5324051955708,666.429992675781,843.249816894531,1.07210014439803,0.503667226996517,0.791603587243663,0.441840827465057,0.728398829698563,262.130004882812,735
"Western Great Plains Foothill and Piedmont Grassland",38.2583351135254,-104.558334350586,1963,16.9093338012695,14.9443326950073,16.1183338165283,20.6650009155273,-1.1800000667572,-21.472437791446,445.089996337891,706.280700683594,0.731376401200051,0.547958236293094,0.613468574913243,0.380217254161835,0.587331384420395,206.690002441406,213
"Western Great Plains Mesquite Woodland and Shrubland",33.625,-100.820835113525,657,24.9135005950928,21.9069993972778,24.0770835876465,27.9899997711182,5.35749959945679,-13.2806854441123,587.920013427734,1046.38372802734,0.66305999754679,0.404450408825513,0.560704688027302,0.359263747930527,0.559672668576241,221.889999389648,74
"Western Great Plains Sand Prairie",41.5750007629395,-100.441665649414,812,23.1899171829224,16.9191665649414,18.1616668701172,23.5574998855591,-3.52500021457672,-24.3496750176096,575.574981689453,698.316101074219,0.955014879642915,0.523594736682514,0.768782547307119,0.434639379382133,0.710194155573845,250.560005187988,1938
"Western Great Plains Sandhill Steppe",38.7416648864746,-102.883331298828,1184,23.621000289917,17.1749992370605,18.8479166030884,24.3550004959106,-1.42500007152557,-22.2583618624723,431.625,812.725830078125,0.659510456747967,0.344489980813507,0.543049720043863,0.351932540535927,0.526756778359413,200.759998321533,1024
"Western Great Plains Shortgrass Prairie",36.0250015258789,-103.125,1283,22.9963327407837,16.9250825881958,20.2929172515869,24.8725004196167,1.53000020980835,-18.049181803255,423.414993286133,896.538360595703,0.597030761731254,0.379140447567978,0.494097965552161,0.33069983124733,0.487981706857681,193.369997024536,4142
"Western Great Plains Sparsely Vegetated Systems",43.2749996185303,-105.208332061768,1356.5,17.5250829696655,14.5784170150757,16.0575003623962,22.0899991989136,-4.51750016212463,-26.8667624875232,341.494995117188,665.143341064453,0.554413427943642,0.390532745657131,0.482787983800195,0.325572147965431,0.446959674358368,155.930000305176,10
"Western Great Plains Tallgrass Prairie",39.4249992370605,-98.341667175293,539,21.466333770752,18.0594997406006,20.6958332061768,26.1100006103516,-2.03250002861023,-22.1607930199004,686.675018310547,789.489349365234,1.00819357165308,0.75482166012177,0.910414701666705,0.476552903652191,0.810742788016796,283.98120880127,138
"Western Great Plains Wooded Draw and Ravine",44.2333335876465,-102.104167938232,660.5,18.1135000228882,15.4990001678467,17.5966663360596,23.1800003051758,-6.16249966621399,-27.1281047029204,443.925003051758,671.040466308594,1.49683794840733,0.626923553091113,0.672857429541084,0.402218669652939,0.605505838990211,214.390005111694,60
"Willamette Valley Upland Prairie and Savanna",44.5458335876465,-123.104164123535,96.5,16.5441675186157,15.775500202179,16.0487499237061,19.3249998092651,4.34499979019165,-7.6681316690528,1110.14501953125,684.915557861328,1.89703588285577,1.35510550868347,1.62285538785429,0.618736118078232,0.50196385383606,164.743768692017,94
"Wyoming Basins Dwarf Sagebrush Shrubland and Steppe",42.0041656494141,-107.670833587646,1933,14.815417098999,13.1808339118958,14.2641663551331,19.0924997329712,-3.38999998569489,-25.3159253077237,338.910003662109,596.430786132812,0.978294485142676,0.333000400915274,0.568641633959332,0.362011536955833,0.494607776403427,149.360001564026,8
