"ESD","ID","Abies","Acer","Betula","Carya","Fagus","Fraxinus","Larix","Picea","Pinus","PopLirio","Quercus","Thuja","Tilia","Tsuga","Ulmus","Basswood","Elm","Hemlock","Hickory","Oak","Pine","Tamarack","Whitecedar","p","m","e","s","d","Twh","Tw","Tc","Tcl","Tg","Tg30","Bhs","carbdepth","clay150","floodfrq","histic","humic","humicdepth","hydric","ksatdepth","OM150","pH50","rockdepth","sand150","sand50","spodic","watertable","elev","slope","aspect","slope500","shade","popen","nopen","solar","LRU","spptotal","ES"
"98A2 Dry Loam Plains",2199.86363636364,0.00130909093422815,0.439450505782257,0.0583600959137336,0.0228857404581504,0.601247773929076,0.162974152883345,0.0853335407075726,0.00458143942523748,0.38356496071951,0.0666979834522036,0.32334671669047,0.0247926770243794,0.103995712135326,0.186774898825123,0.133690929844637,0.121199999422639,0.000790909075559202,0.547854545272209,0.157754545158241,0.07173636355649,0.0469181823851117,0.0473636355706152,0.00241818189070645,871.707748413086,0.597350984811783,587.395191539418,0.401401952586391,0.112005578015338,27.9077651717446,21.1221975846724,-5.79437699101188,-10.1573508219285,16.3930047642101,16.3867823860862,0,139.855392802845,15.2263030897487,0,0.0328282834115353,0,23.3037259145216,0.0530303039334037,120.911845900796,2.22529162331061,6.07111408493736,250,62.3441819277677,62.8112428838556,0.0151515156030655,216.185290423307,277.608995611017,0.0358273914634165,2.96467983519489,0.028122211298482,0.784996084191582,1.55082684755325,1.54483726620674,3.84392365000465,NA,0.996036362331572,NA
"98A2 Dry Loam Slopes",4431,0,0.365336954593658,0.00180000008549541,0.123726665973663,0.455599993467331,0.112153336405754,0.0115600004792213,0.000400000018998981,0.129781812429428,0.0721200034022331,0.706520020961761,0,0.059123333543539,0.0170533340424299,0.232480004429817,0.0143999997526407,0,0,0.976000010967255,0.00280000013299286,0.000800000037997961,0.000800000037997961,0,925.074584960938,0.609152853488922,593.550170898438,0.423423051834106,0.101378738880157,28.0885314941406,21.7397003173828,-4.78578233718872,-8.81590557098389,16.9029159545898,16.9008941650391,0,89.6666641235352,22.7814826965332,0,0,0,18.4444446563721,0,0,0.563777804374695,6.41599988937378,250,44.1777763366699,44.533332824707,0,250,237.500335693359,0.164187833666801,4.70923328399658,0.0773820281028748,0.660357356071472,1.49701035022736,1.48560702800751,3.38383603096008,NA,0.994800010928884,NA
"98A2 Euic Moist Sand Plains",2654,0.00256000002846122,0.427869069576263,0.214789336919785,0.00562400007620454,0.608086574077606,0.328418675065041,0.0714586678892374,0.00208000005222857,0.361920475959778,0.0764031108468771,0.274632096290588,0.0701386674307287,0.19268275052309,0.300435810536146,0.237252609431744,0.209999999962747,0.000720000034198165,0.58904000450857,0.168959995033219,8.00000037997961e-05,0.000400000018998981,0.000400000018998981,0.00471999989822507,886.412463378906,0.601408767700195,587.208618164062,0.410784977674484,0.111111585795879,27.8900035858154,21.0797611236572,-5.64893417358398,-10.0067304611206,16.3420568466187,16.3455581665039,0,154.288888549805,6.68240928649902,0,0,0,18.1277778625488,0.0444444447755814,250,0.577522420883179,6.54197883605957,250,87.5692581176758,83.8042083740234,0,68.8888885498047,266.917303466797,0.0170913394540548,2.63736486434937,0.015890141017735,0.793684899806976,1.55845515727997,1.55829787254333,3.85884175300598,NA,0.974319999478757,NA
"98A2 Euic Muck Plains",2299.07692307692,0.00375384622468398,0.311015757230612,0.285969760698768,0.0130620511750189,0.257580539354911,0.471186181673637,0.55436481650059,0.051897856962079,0.283748269940798,0.075096576116406,0.0865907542980634,0.225528133101761,0.159262269162215,0.303833511317722,0.328795877786783,0.143692307424946,0.0021846154346489,0.00935384591754812,0.000307692322306908,6.15384644613816e-05,0.000153846161153454,0.148953846082664,0.658338454337074,867.677579439603,0.596762194083287,586.218327448918,0.399042516946793,0.110654691090951,27.8777967599722,21.1345908825214,-5.81115275162917,-10.15253000993,16.407846230727,16.4305003239558,0,172.203114436223,5.53832587829003,0,0.846153855323792,0.0427350430534436,122.041425558237,0.888888895511627,233.662596482497,49.9582567948561,5.99366136697622,250,43.5024480819702,11.5814622732309,0,25.0267102168157,272.521774291992,0.0178528330109727,3.01961495784613,0.0217313755375261,0.78690779209137,1.54918294686538,1.56248694199782,3.85424597446735,NA,0.963046146144804,NA
"98A2 Euic Wet Sand Plains",3698,0.014400000218302,0.376595546801885,0.456496864557266,0.00669333330976466,0.300957789023717,0.643680850664775,0.32954153418541,0.011733333269755,0.278286665678024,0.050994503001372,0.061902221913139,0.326142226656278,0.299739574392637,0.485801587502162,0.511888146400452,0.0645333329836528,0.000133333339666327,0.0249333334310601,0,0,0,0.000133333339666327,0.876133322715759,872.384745279948,0.59869259595871,584.302449544271,0.406292547782262,0.114419681330522,27.8587290445964,21.0602283477783,-5.73297961552938,-10.0740655263265,16.310344060262,16.3186041514079,0,141.666666666667,6.97777779897054,0,0,0.333333333333333,22,1,250,1.58222218354543,6.3186666170756,250,87.5102208455404,81.6266657511393,0,25,263.569753011068,0.00607986577476064,3.63100902239482,0.0101223350502551,0.783230443795522,1.56028978029887,1.56640537579854,3.84341343243917,NA,0.965866655809805,NA
"98A2 Moist Floodplain Plains",3315.66666666667,0.0268000001087785,0.346242229143779,0.218242223064105,0.00754666654393077,0.546435544888178,0.288604448239009,0.0935799976189931,0.0057333332952112,0.294787933429082,0.0694150434186061,0.162768891702096,0.0887989904731512,0.209866041938464,0.360332963367303,0.399376968542735,0.385333334871878,0,0.376933326323827,0.00119999997938673,0,0.000133333339666327,0.000533333358665307,0.333866666691999,845.832580566406,0.591094235579173,584.475545247396,0.395238320032756,0.125853923459848,27.8676217397054,21.1103668212891,-5.87086741129557,-10.2570988337199,16.3652559916178,16.3968289693197,0,185.851852416992,7.94782733917236,0.407407407959302,0.0370370373129845,0.407407407959302,28.8518511454264,0.0740740746259689,241.851852416992,1.71681488553683,6.84444427490234,250,83.8355814615885,76.970593770345,0,121.296297709147,254.064900716146,0.0225365441292524,2.70627705256144,0.0228343640143673,0.797018587589264,1.55095199743907,1.55798467000326,3.86975717544556,NA,1.09799999456542,NA
"98A2 Moist Loam Plains",3161,0.0142285714059004,0.466263805116926,0.142078095248767,0.0125561906690044,0.585730369601931,0.305880953158651,0.118173633036869,0.0413682548927942,0.195539027452469,0.060973333327898,0.106656597661121,0.124111427260297,0.143561904983861,0.488537139924509,0.255258549536978,0.288800000080041,0.000800000037997961,0.714114281648238,0.000342857159141983,0,5.71428598569972e-05,0.000914285757711955,0.0120571430972112,841.213684082031,0.593055154596056,577.19673374721,0.393119211707796,0.115556213472571,27.6915179661342,21.0536779676165,-5.99615587506975,-10.3392577852522,16.3050343649728,16.3183964320592,0,75.3970505850656,23.7722090993609,0,0.0793650810207639,0.0476190479738372,33.3119144439697,0.126984128994601,87.9994651249477,5.97456565073558,6.0576319694519,250,39.3387254987444,39.8308574131557,0,51.1904760088239,267.361273629325,0.0260302763698356,2.67212063925607,0.0239924620836973,0.796994822365897,1.54897124426705,1.55566491399493,3.87468750136239,NA,1.0170857106402,NA
"98A2 Rich Sand Plains",2430.11111111111,0.000944444482835631,0.324660709127784,0.0673641782163435,0.0069274074145748,0.567467768159178,0.110553227766003,0.0375099931908254,0.00513264559493918,0.511085691551367,0.0735064189260205,0.350222474584977,0.0373371402092744,0.0636089728472547,0.188749863578576,0.0947863943357435,0.0579555557212896,0.000166666674582909,0.545944445902326,0.109499999528958,0.128998118989532,0.116744095349633,0.0247111114311135,0.000877777819469985,879.054450141059,0.598386060860422,589.700373331706,0.404050259126557,0.112157734110951,27.97964170244,21.222200234731,-5.64648951424493,-9.97059493594699,16.4819084803263,16.4726071887546,0,197.49297009574,4.09627299838596,0,0.00617283955216408,0.00157407402164406,17.7984623246723,0.0185185188634528,244.557889726427,0.997093734227949,5.80701555146111,250,89.8979006873237,88.6583268907335,0.0401234577099482,244.444444444444,269.861039055718,0.0364947151392698,2.96980865299702,0.028365923738521,0.780195479591688,1.55031025409698,1.54384700788392,3.80802276399401,NA,0.984897771416905,NA
"98A2 Wet Floodplain Plains",3336.5,0.0135999997146428,0.365945003926754,0.257361076772213,0.0113083337200806,0.370871674269438,0.491865001618862,0.101126667112112,0.0103970589698292,0.305785000324249,0.0479850000701845,0.120483332313597,0.399560004472733,0.269179049879313,0.35192333906889,0.442534998059273,0.488200001884252,0.000900000042747706,0.236000006902032,0,0,0.000100000004749745,0,0.267100002733059,854.880142211914,0.595340803265572,580.96467590332,0.397259689867496,0.113294279202819,27.7787342071533,21.067355632782,-5.9303503036499,-10.2796800136566,16.3278050422668,16.3535714149475,0,245.944442749023,9.22138869762421,0.805555567145348,0,0.805555567145348,30.6493053436279,0.861111119389534,250,1.67348143458366,6.88911128044128,250,75.1660537719727,75.5807228088379,0,50.6944446563721,265.79810333252,0.0207966808229685,1.86112868785858,0.0179017570335418,0.793728426098824,1.55135542154312,1.56262764334679,3.84883850812912,NA,0.99230001156684,NA
"98A2 Wet Loam Plains",1992,0.0135200002230704,0.347113472223282,0.358624014258385,0.0302453337237239,0.388965332508087,0.673103094100952,0.226180116832256,0.0150139999575913,0.215077328681946,0.0430590303614736,0.0639360003173351,0.1724993519485,0.179931111633778,0.200749336928129,0.41099448800087,0.656080000242218,8.00000037997961e-05,0.00376000013202429,0,0,8.00000037997961e-05,0.000240000011399388,0.245040001906455,868.378686523438,0.596662330627441,586.630322265625,0.402942496538162,0.11684712022543,27.9106906890869,21.132523727417,-5.76136598587036,-10.0888603210449,16.3951641082764,16.4034627914429,0,121.421333312988,18.756957244873,0,0,0.768666672706604,27.6986663818359,0.866666674613953,150.809521484375,1.18624107837677,6.8321928024292,250,57.8819381713867,68.8451400756836,0,23.333332824707,267.036004638672,0.00590949433390051,2.85626955032349,0.00793753862380981,0.786877000331879,1.56250975131989,1.56634838581085,3.85138468742371,NA,0.905280002299696,NA
"98B Acidic Wet Sand Plains",2421,0,0.0211433332879096,0.005950000253506,0.0894800005480647,0.0204033341724426,0.045766668394208,0.0333966673351824,0,0.0015300000377465,0.198263339698315,0.982443332672119,0,0.0237400000914931,0,0.03580666705966,0,0,0,0,1,0.000999999931082129,0.000800000037997961,0,1014.08404541016,0.614472568035126,636.143798828125,0.377309426665306,0.00750180916642273,28.4569816589355,22.6196908950806,-4.65335559844971,-9.05117702484131,18.2993631362915,18.2990598678589,0,250,3.87113416194916,0,0,0.614583343267441,31.3402786254883,0.614583343267441,250,0.941851854324341,5.3529098033905,250,89.7771987915039,84.7482643127441,0,40.1909713745117,219.669746398926,0.0100621476303786,4.08995366096497,0.00930114206857979,0.790047734975815,1.55787855386734,1.56564521789551,3.85207462310791,NA,1.00179999996908,NA
"98B Dry Loam Plains",1520.88888888889,0,0.14564962974853,0.00178222226289411,0.561232408521593,0.191726532764733,0.163178767388066,0.0115096296132025,0,0.000513333335725798,0.18672227484381,0.814418388737573,0,0.0905639222926564,4.44444465554423e-05,0.154164443413417,0.000133333339666327,0.00137069247042139,0.000177777786221769,0.442091075962202,0.581243956021758,0.000133333339666327,0.00674951464558641,0,1013.29527452257,0.615393817424774,633.259514702691,0.381143626239565,0.00985948979440663,28.536035961575,22.7282536824544,-4.40124739540948,-8.60190010070801,18.3221297793918,18.3224764929877,0,136.975307888455,10.9878747728136,0,0,0.234567907121446,23.8510487874349,0.123456796010335,221.118274264865,0.778320494625304,6.12362379497952,250,73.6821119520399,68.7981334262424,0,214.814814249674,232.120480007595,0.013774291663948,2.6817133559121,0.0166040062645657,0.786110891236199,1.56153623263041,1.55643648571438,3.83231231901381,NA,1.03189968356552,NA
"98B Euic Moist Sand Plains",2279.36842105263,4.21052651577874e-05,0.0301357898371,0.012377543926337,0.045038833638261,0.0112017545003542,0.0359522812803717,0.0094578947847415,4.21052651577874e-05,0.00174140351928623,0.0785417183253326,0.850047205819895,0.000126315795473362,0.0117435087756205,0.000508771928204959,0.0327965538630164,2.10526325788937e-05,2.10526325788937e-05,8.42105303155748e-05,0.000100995738696503,0.946860074996948,0.0423461482002351,0.0107774255233572,0,994.120647229646,0.606682259785502,644.349085757607,0.361592474736665,0.0153819117801592,28.7246011432848,22.8781768397281,-4.57148428967125,-8.99928509561639,18.4749696631181,18.4757696452894,0,211.576724403783,4.16178147416366,0,0,0.426900587191707,24.1455006850393,0.147192985211548,250,0.819903739188847,6.07816395006682,250,88.4412560713919,84.4068234092311,0,64.2214094463148,208.996565969367,0.00796034613219825,3.45110913954283,0.00727754141400127,0.782780757075862,1.56212545696058,1.56624646563279,3.83283002753007,NA,1.00021096025471,NA
"98B Euic Muck Plains",3088.18181818182,0.000654545485634695,0.0849602620371363,0.0244722081856294,0.11911274780604,0.0332515158859844,0.231194872070443,0.323729300363497,0.000472727295180613,0.0103242427576333,0.169352383098819,0.56779247386889,0.00341272728771649,0.0729093500836329,0.000629696965916082,0.202421674674208,0.00094545452686196,0.00345454553396187,0,0.0136000005824661,0.197630302472548,0.00116363637657328,0.801563632081855,0.000218181828544898,998.342257412997,0.609621904113076,639.207003506747,0.369364730336449,0.0152501024951396,28.5941985737194,22.7395863966508,-4.53345805948431,-8.91535568237305,18.3629726063121,18.3624550212513,0,125.484848022461,3.92635205658999,0,0.891919195652008,0.38080808384852,101.078661138361,1,199.171211589466,35.059101451527,6.46426664699208,250,51.9615274776112,23.3047474947843,0,2.02020194313743,212.727570967241,0.0104814940978858,2.9069096066735,0.00924420868977904,0.786970626224171,1.55958153984763,1.56647567315535,3.84087341481989,NA,1.01857575340281,NA
"98B Euic Wet Sand Plains",2324.63157894737,4.21052651577874e-05,0.0243221344701995,0.0305206861108002,0.0210852627611817,0.0080391227843632,0.0485595970795226,0.00960245613609196,0.00059999999786286,0.00209070177247907,0.214887534464268,0.725382844084188,0.000278947377075,0.013029186698412,0.000442807029589618,0.035948979132196,9.47368466050217e-05,0.000406960962879422,0.000303508781239783,0.000431475084042177,0.769063914231466,0.00442481760125558,0.196882546468834,0.000242105268530155,986.797464471114,0.605162822886517,643.79595626028,0.359398655985531,0.0182025140568026,28.6679970088758,22.8077643043117,-4.6110880249425,-9.07610556953832,18.43296964545,18.4332776822542,0,166.739714973851,4.73285242130882,0,0.00292397662997246,0.941520471321909,31.7340420170834,0.926666670723965,249.814144736842,1.23871392325351,6.37044733449032,250,87.8737082230417,81.2619371916118,0,29.1772923218577,207.677963658383,0.00719878533977623,3.54371898738961,0.0052327444090655,0.783932113333752,1.56422090216687,1.56610096128363,3.83201607277519,NA,0.971850065244852,NA
"98B Moist Floodplain Plains",1171.66666666667,0,0.171884442369143,0.0634377760191758,0.227404452860355,0.055122222751379,0.128386663893859,0.0349755565014978,0,0.00439111108426005,0.116884445150693,0.851415554682414,0.000155555559710289,0.0576066672801971,0.0023911110474728,0.180811109642188,0.00146666665871938,0.000533333358665307,0.000800000037997961,0.352114667495092,0.661866664886475,0.000933333377664288,0.00839999970048666,0.000266666679332654,1005.08310953776,0.612636983394623,635.47890218099,0.374312877655029,0.0104564249825974,28.3558108011882,22.5406386057536,-4.71338971455892,-9.18113199869792,18.2385075887044,18.2354303995768,0,174.814811706543,6.36716039975484,0.518518519898256,0,0.222222223877907,23.6666666666667,0.185185186564922,249.481480916341,0.735580245653788,5.98503684997559,250,81.3061726888021,73.4370371500651,0,51.8518524169922,211.586079915365,0.022403249827524,4.03619662920634,0.00920030040045579,0.77290540933609,1.55886181195577,1.56139131387075,3.78587015469869,NA,1.02638133219443,NA
"98B Moist Loam Plains",2274.84615384615,0,0.125636517034414,0.006481538580444,0.347727848790013,0.195110766360393,0.212764169877538,0.024477846087673,0,0.000780512829526113,0.143365356256254,0.692358982104522,7.6923080576727e-06,0.0823005723695342,0.000158461540615043,0.172199369551471,0.000307692322306908,0.070014770859136,0,0.516863424957801,0.351319303825641,0.0802700095989097,0.00330659268477645,0,994.32712496244,0.60945286659094,637.111741286058,0.368783439581211,0.015183352972739,28.6442099351149,22.7888930394099,-4.47858454630925,-8.78711715111366,18.3460253201998,18.347847865178,0,143.680242098295,13.7983041176429,0,0,0.205128207229651,22.3304934501648,0.196581198618962,188.290988922119,0.860992576067264,5.93300483776973,250,56.1861567864051,52.0438908797044,0,53.6450477013221,214.618215707632,0.0176747317354266,3.5794192644266,0.00979386024678556,0.790639868149391,1.55773759805239,1.56206543628986,3.84834951620836,NA,1.02208179424857,NA
"98B Rich Sand Plains",2333.28571428571,0,0.0219118404534778,0.00598666672816589,0.0911144043451973,0.0182462000132849,0.0339385831418137,0.00841492064119805,1.90476199523324e-05,0.00321434925648472,0.0384300690632136,0.961278015658969,7.58730159196559e-05,0.0164751021324524,0.000899393956864341,0.0304389262594105,1.90476199523324e-05,1.90476199523324e-05,0,0.00506800549503948,0.986551267760141,0.00367619051775407,0.00335113490222111,0,982.837233770461,0.60450679063797,642.969499860491,0.358034535532906,0.0188346194280755,28.6958644503639,22.8465342748733,-4.5687389146714,-8.9804102125622,18.4448348454067,18.4421645573207,0,241.789206368583,3.23481391725086,0,0,0.068783068940753,15.1753477823167,0.0103703708875747,250,0.471289067041306,5.83432483673096,250,91.8565535772414,89.8807013375419,0,211.118130638486,212.505926949637,0.0286558379773938,3.61850381465185,0.0121549947652966,0.780740110647111,1.5556070634297,1.55166318870726,3.83352371624538,NA,0.99868469391506,NA
"98B Wet Floodplain Plains",2199.76923076923,0.000184615393384145,0.227304207017789,0.0969367236472093,0.064126667029296,0.0273151046309907,0.415227387960141,0.0272546157267733,0.000769230769947171,0.00374461537173304,0.207543283127821,0.523605915216299,0.000475384635277666,0.0433974358109901,0.00124564108129841,0.235724576390707,0.00283076932940346,0.165099610932744,0.00166153846881711,0.149872714599881,0.151440526573704,0.00282757623622624,0.515015389698629,0.000646153876844507,997.721947303185,0.60910257926354,640.214932955228,0.364416590103736,0.0096775293451978,28.641561801617,22.7781600952148,-4.62408927770761,-9.09309401878944,18.3757799588717,18.3773323939397,0,53.3819443445939,8.23699076359089,0.923076925369409,0.0427350447728084,0.887286326059928,44.0219339224008,0.970619660157424,191.247329711914,2.36232596635818,6.48717517119188,250,76.5246288592999,59.8612392132099,0,9.2013887992272,203.799775343675,0.00559723824083519,3.35562516175784,0.00584274749808873,0.785831089203174,1.56290964896862,1.56739297279945,3.83640050888062,NA,0.98939427971625,NA
"98B Wet Loam Plains",2920.4,8.00000037997961e-05,0.111786190368002,0.0499653344508261,0.064613667386584,0.030726000390132,0.249025686597452,0.0422900656354614,0,0.000262666674098,0.264724094618577,0.387153058871627,0,0.0814311420079321,4.00000018998981e-05,0.181758509029169,0.00240000013727695,0.115400001662783,0.000800000037997961,0.101670748434844,0.218509139702655,0.070909081082209,0.473509256215766,0,989.563018798828,0.605890840291977,643.675994873047,0.36052650809288,0.0169315434992313,28.863543510437,22.9810529708862,-4.51844544410706,-8.90082674026489,18.4829586029053,18.4833696365356,0,86.7000007629395,14.5099904060364,0,0,0.966666668653488,34.7999998092651,0.922222226858139,241.033332824707,1.71186912059784,6.72551107406616,243.733332824707,62.6390937805176,47.9822664260864,0,23.6111108779907,203.057550048828,0.00351302875496913,3.49771549701691,0.00482384046190418,0.785875236988068,1.56599560976028,1.56768250465393,3.83730189800262,NA,0.983198227273533,NA
"99A Acidic Moist Sand Plains",2686,0.00120000005699694,0.0751666650176048,0.0633033365011215,0.0525533333420753,0.110840000212193,0.098153330385685,0.0251933336257935,0.00160000007599592,0.0430699996650219,0.022239999845624,0.836193323135376,0.00120000005699694,0.0292866677045822,0.0274333320558071,0.0727485716342926,0,0,0.000400000018998981,0.0108000002801418,0.808000028133392,0.000400000018998981,0.1283999979496,0.000400000018998981,856.806030273438,0.586466908454895,604.156616210938,0.395409822463989,0.142579555511475,28.4242630004883,22.5936031341553,-3.92399263381958,-7.77179193496704,17.932767868042,17.9213104248047,0,90.7857131958008,3.5207142829895,0,0,0,23,0.321428567171097,250,0.94732141494751,6.08221435546875,250,95.7991180419922,94.7439270019531,0.678571403026581,33.9285697937012,178.682098388672,0.00338464649394155,4.55754232406616,0.00615977728739381,0.783569693565369,1.5675368309021,1.56718695163727,3.83277726173401,NA,0.948400026420131,NA
"99A Dry Loam Plains",2810.68181818182,0.000600000007332049,0.328268626196818,0.0256919422906569,0.249408678744327,0.397859068756754,0.452232226052067,0.0204166666054252,0.000418181838044389,0.0317607413208779,0.180043154480782,0.46401675993746,0.00130262035500809,0.293379290876063,0.0170687881234864,0.377341913228685,0.0676363636951216,0.589845050189813,0.0416545455386354,0.317974391668527,0.000145454552363266,0.000145454552363266,0.00541818167336962,0.000181818190454082,871.943287242543,0.585001690821214,618.367059881037,0.369715297763998,0.111496024341746,28.5913176103072,22.7564057436856,-3.85397028923035,-7.82356179844249,18.1423933722756,18.1417205983942,0,105.27609166232,16.3916915980252,0,0,0.0707070712338794,29.8946389718489,0.0707070725885305,139.716462482106,1.50596237182617,7.15966712344776,250,57.3671824715354,61.1441520344127,0,202.731126611883,202.159560463645,0.0152541562830183,2.76077809929848,0.00799069938842546,0.785373381593011,1.5614452903921,1.55879027735103,3.82843991843137,NA,1.02300126006065,NA
"99A Dry Loam Slopes",4283,0,0.429100006818771,0.010193333029747,0.252686679363251,0.374893337488174,0.318280011415482,0.126079991459846,0.00320000015199184,0.0284666661173105,0.102660000324249,0.636202216148376,0,0.281246662139893,0.0117466663941741,0.266693323850632,0.00199999986216426,0.0108000002801418,0,0.853999972343445,0,0.000400000018998981,0,0,906.092956542969,0.584220349788666,644.8505859375,0.354779660701752,0.0933880507946014,29.102201461792,22.7953281402588,-4.02426671981812,-8.29285144805908,18.2422561645508,18.2519950866699,0,164.444442749023,9.5977783203125,0,0,0,15.652777671814,0,250,0.401074081659317,4.51111125946045,250,52.9438552856445,51.3115539550781,0,194.444442749023,215.506072998047,0.207714229822159,3.08041572570801,0.0300848372280598,0.948457777500153,1.48912560939789,1.47815001010895,4.3081316947937,NA,0.86719997250475,NA
"99A Euic Moist Sand Plains",2523.38095238095,7.61904798093296e-05,0.256437890142912,0.0136744566705255,0.1505775745692,0.23643313596646,0.361682792593326,0.0177519240733957,0.000152380959618659,0.0169609462235322,0.230505653080486,0.620894875200022,0.000340634928545028,0.18239621702759,0.00430099517411907,0.319483855473144,0.0457500162980674,0.271314057715548,0.000304761902606558,0.44839956738447,0.0998165407716962,6.66666698331634e-05,0.0821040713427854,2.85714299284986e-05,866.516928536551,0.581812263954253,622.717694963728,0.36257297084445,0.11309596913911,28.6235710779826,22.6836884362357,-3.94373800073351,-7.9651693162464,18.1027015504383,18.0981219609578,0,135.746195838565,8.99527338856742,0,0,0.116071430167982,23.0915213766552,0.133134922456174,195.146061670213,0.878560490551449,6.64582008407229,250,80.4790521349226,86.06500516619,0,59.9867719922747,201.143759954543,0.0101238279991473,2.977426612661,0.00820763062109195,0.786035964886347,1.56430490527834,1.56265416031792,3.83682416734241,NA,0.947784253514934,NA
"99A Euic Muck Plains",3425,0.0020000000949949,0.247613608837128,0.152911590412259,0.0549216670915484,0.109226840548217,0.365054987370968,0.649435453116894,0.18182111531496,0.243293330073357,0.0322003429755569,0.0812997631728649,0.222800880670547,0.0523146204650402,0.100875558331609,0.269140541553497,0.0270000003511086,0.000300000014249235,0.000800000037997961,0.000400000018998981,0,0.000700000033248216,0.0109999999403954,0.964599996805191,819.703079223633,0.58113120496273,590.810470581055,0.374376446008682,0.132007721811533,27.7541055679321,21.2335395812988,-5.15916574001312,-9.49587368965149,16.6352443695068,16.6372056007385,0,196.833333015442,20.8244442939758,0,0.91666667163372,0,161,1,247.083332061768,59.938750743866,6.74133336544037,250,13.2652225494385,11.9483332633972,0,0,242.464836120605,0.00735652499133721,3.34296399354935,0.00532776385080069,0.781058296561241,1.56109637022018,1.56627321243286,3.82944196462631,NA,1.00479999720119,NA
"99A Euic Wet Sand Plains",2617.35714285714,0.000171428579570992,0.206623808613845,0.0115910144356479,0.204919047121491,0.166137403675488,0.278199324650424,0.0153814288122313,0.000600000011867711,0.0181795237086979,0.239814931260688,0.713761950177806,0.000341904773709497,0.198805555967348,0.00429190485114564,0.278849656028407,0.000400000018998981,0.0854536543068077,2.85714299284986e-05,0.561610306646409,0.233412525400386,0,0.0690240946465305,0,880.269256591797,0.582220929009574,631.55719430106,0.357697550739561,0.104838841727802,28.7850036621094,22.781544821603,-3.92262985025133,-7.96156406402588,18.2222547531128,18.220201083592,0,106.09523827689,7.28246031488691,0,0,0.746031761169434,27.822420665196,0.746031761169434,229.428571428571,1.109380956207,6.61171412467957,250,86.3374173300607,84.4214608328683,0,26.7857136045183,203.203148978097,0.00713031198496797,2.7748703445707,0.00631741553245645,0.786546234573637,1.56516597100667,1.56559043271201,3.83624110903059,NA,0.949929152449061,NA
"99A Moist Floodplain Plains",2831.55555555556,6.66666698331634e-05,0.401215067340268,0.0366637037756542,0.338528602901432,0.406545305417644,0.559179231524467,0.0297151853899575,0.000422222242276702,0.00870592595310882,0.123716446053651,0.454382611645593,0.000444444449385628,0.388946776588758,0.00412024686617466,0.481419324874878,0.0604035432819122,0.831455997281915,8.88888931108846e-05,0.122059366083704,0.000177777786221769,0,0.000376480139998926,0,888.894422743056,0.58471139272054,631.11033460829,0.362861437930001,0.102720415219665,28.8244274987115,22.7172452078925,-4.01583474212223,-8.1537709236145,18.1367529763116,18.1457448535495,0,75.6919050216675,21.7340737448798,0.650000005753504,0,0.258765437536769,27.6272452142504,0.132313002004392,181.061271985372,1.44628505243195,6.76415679189894,250,37.1454189088609,36.5759343041314,0,75.6732936435276,205.931456671821,0.0210129669867456,3.04432742794355,0.012404330747409,0.78863983352979,1.55225873655743,1.55771107143826,3.8411181502872,NA,1.01456205346686,NA
"99A Moist Loam Plains",2516.56571428571,0.000100334978529385,0.387560977935791,0.0327590905768531,0.32832850835153,0.469123454945428,0.569361204845565,0.0179252894309216,0.00078035523449736,0.0209124241911507,0.116347612898265,0.394473016847457,0.00100110750113215,0.38883276786123,0.0146796788946293,0.462756517018591,0.171972044674081,0.754890349970332,0.0065348571512316,0.0514756725814992,0.000139292521136148,0.00016000000360821,0.00596078471679773,8.00000024693353e-05,878.696744559152,0.586106958048684,620.536693289621,0.368301164422716,0.10560363260763,28.5907301003592,22.6049429539272,-4.06508687973022,-8.12163415908813,18.0134527696882,18.0124344526018,0.0216515472957066,87.5983979470389,30.3100160898481,0,0,0.0378695320657321,20.2944966915676,0.149144929732595,78.0538338661194,0.857832034315382,6.30872066089085,250,30.1695502553667,36.2219814109802,0.0216515472957066,44.6308578709194,209.042888096401,0.0108362472795748,3.03647276878357,0.00827420575344669,0.7853389276777,1.56383133615766,1.56142504010882,3.83524709020342,NA,0.991213001621155,NA
"99A Rich Sand Plains",2195.58333333333,3.33333349165817e-05,0.173670598616203,0.0360843160500129,0.0879932430883249,0.193711388545732,0.245997260635098,0.0241200002104354,0.000600000028498471,0.08742971966664,0.177997493495544,0.700182743370533,0.0012449999776436,0.162858640154203,0.0257166667239896,0.185968187327186,0.0794333347002976,0.000899999984540045,0.00843333352046708,0.271463989784631,0.31424958667291,0.0630333357063743,0.207697579268521,0,861.03721110026,0.585162480672201,610.387100219727,0.372608070572217,0.11519580334425,28.3247782389323,22.4105804761251,-4.11861306428909,-8.10927748680115,17.8329224586487,17.8285950024923,0,229.43518447876,6.66569399833679,0,0,0.00925925932824612,17.587783018748,0.0277777779847383,234.665342966715,0.613808634380499,6.35560083389282,250,90.37761815389,90.3017222086589,0.0724279830853144,193.070988337199,199.250685373942,0.0238790997148802,3.03388390938441,0.0116673687395329,0.788774465521177,1.55796115597089,1.55065503716469,3.85408492883046,NA,0.945211159637741,NA
